id,description_nl,normalized_description,label,attack_type,attack_family,severity,rule,rule_valid_by_parser,rule_validation_errors,option_coverage,source_name,source_url,source_usage,generation_method,log_example
SNORT-RAG-0166,SOC alert description: Détecter une activité C2 malware dans le trafic HTTP. Observed log: GET /gate.php?id=abc123&v=1 HTTP/1.1 User-Agent: Mozilla/4.0,soc alert description: détecter une activité c2 malware dans le trafic http. observed log: get /gate.php?id=abc123&v=1 http/1.1 user-agent: mozilla/4.0,malicious,malware_c2,trojan-activity,critical,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS (msg:""LOCAL MALWARE C2 detected""; flow:to_server,established; content:""/gate.php""; http_uri; content:""User-Agent|3A|""; http_header; nocase; classtype:trojan-activity; sid:9539024; rev:1;)",True,,1.0,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET /gate.php?id=abc123&v=1 HTTP/1.1 User-Agent: Mozilla/4.0
SNORT-RAG-0167,"Formal analyst request: Detect malware command and control HTTP beacon. Keywords: botnet, malware. Need a valid alert rule.","formal analyst request: detect malware command and control http beacon. keywords: botnet, malware. need a valid alert rule.",malicious,malware_c2,trojan-activity,critical,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS (msg:""LOCAL MALWARE C2 detected""; flow:to_server,established; content:""/gate.php""; http_uri; content:""User-Agent|3A|""; http_header; nocase; classtype:trojan-activity; sid:9508349; rev:2;)",True,,1.0,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET /gate.php?id=abc123&v=1 HTTP/1.1 User-Agent: Mozilla/4.0
SNORT-RAG-0168,"FR: Détecter une activité C2 malware dans le trafic HTTP. The rule must use msg, sid, rev and classtype.","fr: détecter une activité c2 malware dans le trafic http. the rule must use msg, sid, rev and classtype.",malicious,malware_c2,trojan-activity,critical,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS (msg:""LOCAL MALWARE C2 detected""; flow:to_server,established; content:""/gate.php""; http_uri; content:""User-Agent|3A|""; http_header; nocase; classtype:trojan-activity; sid:9507705; rev:3;)",True,,1.0,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET /gate.php?id=abc123&v=1 HTTP/1.1 User-Agent: Mozilla/4.0
SNORT-RAG-0169,FR: Possible EternalBlue style SMB transaction targets internal host. Target: DMZ application. Include a Snort rule with low false positives.,fr: possible eternalblue style smb transaction targets internal host. target: dmz application. include a snort rule with low false positives.,malicious,smb_exploit,attempted-admin,critical,"alert tcp $EXTERNAL_NET any -> $HOME_NET 445 (msg:""LOCAL SMB EXPLOIT detected""; flow:to_server,established; content:""|FF|SMB""; depth:4; content:""|25 00 00 00|""; distance:0; within:80; classtype:attempted-admin; sid:9052507; rev:1;)",True,,0.6666666666666666,Snort Rules and IDS Software Downloads,https://www.snort.org/downloads,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,TCP 445 payload starts with FF SMB and suspicious transaction bytes
SNORT-RAG-0170,FR: Détecter une tentative d'exploitation SMB sur le port 445. Observed log: TCP 445 payload starts with FF SMB and suspicious transaction bytes,fr: détecter une tentative d'exploitation smb sur le port 445. observed log: tcp 445 payload starts with ff smb and suspicious transaction bytes,malicious,smb_exploit,attempted-admin,critical,"alert tcp $EXTERNAL_NET any -> $HOME_NET 445 (msg:""LOCAL SMB EXPLOIT detected""; flow:to_server,established; content:""|FF|SMB""; depth:4; content:""|25 00 00 00|""; distance:0; within:80; classtype:attempted-admin; sid:9547040; rev:2;)",True,,0.6666666666666666,Snort Rules and IDS Software Downloads,https://www.snort.org/downloads,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,TCP 445 payload starts with FF SMB and suspicious transaction bytes
SNORT-RAG-0171,"Short operator query: Détecter une tentative d'exploitation SMB sur le port 445. Keywords: smb, eternalblue. Need a valid alert rule.","short operator query: détecter une tentative d'exploitation smb sur le port 445. keywords: smb, eternalblue. need a valid alert rule.",malicious,smb_exploit,attempted-admin,critical,"alert tcp $EXTERNAL_NET any -> $HOME_NET 445 (msg:""LOCAL SMB EXPLOIT detected""; flow:to_server,established; content:""|FF|SMB""; depth:4; content:""|25 00 00 00|""; distance:0; within:80; classtype:attempted-admin; sid:9863013; rev:3;)",True,,0.6666666666666666,Snort Rules and IDS Software Downloads,https://www.snort.org/downloads,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,TCP 445 payload starts with FF SMB and suspicious transaction bytes
SNORT-RAG-0172,"FR: Detect suspicious SMB exploit attempt against port 445. The rule must use msg, sid, rev and classtype.","fr: detect suspicious smb exploit attempt against port 445. the rule must use msg, sid, rev and classtype.",malicious,smb_exploit,attempted-admin,critical,"alert tcp $EXTERNAL_NET any -> $HOME_NET 445 (msg:""LOCAL SMB EXPLOIT detected""; flow:to_server,established; content:""|FF|SMB""; depth:4; content:""|25 00 00 00|""; distance:0; within:80; classtype:attempted-admin; sid:9557098; rev:1;)",True,,0.6666666666666666,Snort Rules and IDS Software Downloads,https://www.snort.org/downloads,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,TCP 445 payload starts with FF SMB and suspicious transaction bytes
SNORT-RAG-0173,Student scenario: Detect suspicious SMB exploit attempt against port 445. Target: SMB file server. Include a Snort rule with low false positives.,student scenario: detect suspicious smb exploit attempt against port 445. target: smb file server. include a snort rule with low false positives.,malicious,smb_exploit,attempted-admin,critical,"alert tcp $EXTERNAL_NET any -> $HOME_NET 445 (msg:""LOCAL SMB EXPLOIT detected""; flow:to_server,established; content:""|FF|SMB""; depth:4; content:""|25 00 00 00|""; distance:0; within:80; classtype:attempted-admin; sid:9531208; rev:2;)",True,,0.6666666666666666,Snort Rules and IDS Software Downloads,https://www.snort.org/downloads,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,TCP 445 payload starts with FF SMB and suspicious transaction bytes
SNORT-RAG-0174,SOC alert description: Possible EternalBlue style SMB transaction targets internal host. Observed log: TCP 445 payload starts with FF SMB and suspicious transaction bytes,soc alert description: possible eternalblue style smb transaction targets internal host. observed log: tcp 445 payload starts with ff smb and suspicious transaction bytes,malicious,smb_exploit,attempted-admin,critical,"alert tcp $EXTERNAL_NET any -> $HOME_NET 445 (msg:""LOCAL SMB EXPLOIT detected""; flow:to_server,established; content:""|FF|SMB""; depth:4; content:""|25 00 00 00|""; distance:0; within:80; classtype:attempted-admin; sid:9737318; rev:3;)",True,,0.6666666666666666,Snort Rules and IDS Software Downloads,https://www.snort.org/downloads,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,TCP 445 payload starts with FF SMB and suspicious transaction bytes
SNORT-RAG-0175,"Formal analyst request: Détecter une tentative d'exploitation SMB sur le port 445. Keywords: eternalblue, 445. Need a valid alert rule.","formal analyst request: détecter une tentative d'exploitation smb sur le port 445. keywords: eternalblue, 445. need a valid alert rule.",malicious,smb_exploit,attempted-admin,critical,"alert tcp $EXTERNAL_NET any -> $HOME_NET 445 (msg:""LOCAL SMB EXPLOIT detected""; flow:to_server,established; content:""|FF|SMB""; depth:4; content:""|25 00 00 00|""; distance:0; within:80; classtype:attempted-admin; sid:9388207; rev:1;)",True,,0.6666666666666666,Snort Rules and IDS Software Downloads,https://www.snort.org/downloads,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,TCP 445 payload starts with FF SMB and suspicious transaction bytes
SNORT-RAG-0176,"Student scenario: Détecter une tentative d'exploitation SMB sur le port 445. The rule must use msg, sid, rev and classtype.","student scenario: détecter une tentative d'exploitation smb sur le port 445. the rule must use msg, sid, rev and classtype.",malicious,smb_exploit,attempted-admin,critical,"alert tcp $EXTERNAL_NET any -> $HOME_NET 445 (msg:""LOCAL SMB EXPLOIT detected""; flow:to_server,established; content:""|FF|SMB""; depth:4; content:""|25 00 00 00|""; distance:0; within:80; classtype:attempted-admin; sid:9265482; rev:2;)",True,,0.6666666666666666,Snort Rules and IDS Software Downloads,https://www.snort.org/downloads,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,TCP 445 payload starts with FF SMB and suspicious transaction bytes
SNORT-RAG-0177,Short operator query: Détecter une tentative d'exploitation SMB sur le port 445. Target: Linux SSH bastion. Include a Snort rule with low false positives.,short operator query: détecter une tentative d'exploitation smb sur le port 445. target: linux ssh bastion. include a snort rule with low false positives.,malicious,smb_exploit,attempted-admin,critical,"alert tcp $EXTERNAL_NET any -> $HOME_NET 445 (msg:""LOCAL SMB EXPLOIT detected""; flow:to_server,established; content:""|FF|SMB""; depth:4; content:""|25 00 00 00|""; distance:0; within:80; classtype:attempted-admin; sid:9811269; rev:3;)",True,,0.6666666666666666,Snort Rules and IDS Software Downloads,https://www.snort.org/downloads,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,TCP 445 payload starts with FF SMB and suspicious transaction bytes
SNORT-RAG-0178,Short operator query: Detect suspicious SMB exploit attempt against port 445. Observed log: TCP 445 payload starts with FF SMB and suspicious transaction bytes,short operator query: detect suspicious smb exploit attempt against port 445. observed log: tcp 445 payload starts with ff smb and suspicious transaction bytes,malicious,smb_exploit,attempted-admin,critical,"alert tcp $EXTERNAL_NET any -> $HOME_NET 445 (msg:""LOCAL SMB EXPLOIT detected""; flow:to_server,established; content:""|FF|SMB""; depth:4; content:""|25 00 00 00|""; distance:0; within:80; classtype:attempted-admin; sid:9318573; rev:1;)",True,,0.6666666666666666,Snort Rules and IDS Software Downloads,https://www.snort.org/downloads,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,TCP 445 payload starts with FF SMB and suspicious transaction bytes
SNORT-RAG-0179,"Student scenario: Possible EternalBlue style SMB transaction targets internal host. Keywords: 445, ms17-010. Need a valid alert rule.","student scenario: possible eternalblue style smb transaction targets internal host. keywords: 445, ms17-010. need a valid alert rule.",malicious,smb_exploit,attempted-admin,critical,"alert tcp $EXTERNAL_NET any -> $HOME_NET 445 (msg:""LOCAL SMB EXPLOIT detected""; flow:to_server,established; content:""|FF|SMB""; depth:4; content:""|25 00 00 00|""; distance:0; within:80; classtype:attempted-admin; sid:9343849; rev:2;)",True,,0.6666666666666666,Snort Rules and IDS Software Downloads,https://www.snort.org/downloads,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,TCP 445 payload starts with FF SMB and suspicious transaction bytes
SNORT-RAG-0180,"FR: Possible EternalBlue style SMB transaction targets internal host. The rule must use msg, sid, rev and classtype.","fr: possible eternalblue style smb transaction targets internal host. the rule must use msg, sid, rev and classtype.",malicious,smb_exploit,attempted-admin,critical,"alert tcp $EXTERNAL_NET any -> $HOME_NET 445 (msg:""LOCAL SMB EXPLOIT detected""; flow:to_server,established; content:""|FF|SMB""; depth:4; content:""|25 00 00 00|""; distance:0; within:80; classtype:attempted-admin; sid:9024308; rev:3;)",True,,0.6666666666666666,Snort Rules and IDS Software Downloads,https://www.snort.org/downloads,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,TCP 445 payload starts with FF SMB and suspicious transaction bytes
SNORT-RAG-0181,Student scenario: Detect suspicious scanner User-Agent such as sqlmap or Nikto. Target: public web server. Include a Snort rule with low false positives.,student scenario: detect suspicious scanner user-agent such as sqlmap or nikto. target: public web server. include a snort rule with low false positives.,malicious,suspicious_user_agent,web-application-attack,medium,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL SUSPICIOUS USER AGENT detected""; flow:to_server,established; content:""User-Agent|3A| sqlmap""; http_header; nocase; classtype:web-application-attack; sid:9813920; rev:1;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET / HTTP/1.1 User-Agent: sqlmap/1.7
SNORT-RAG-0182,Technical note: Detect suspicious scanner User-Agent such as sqlmap or Nikto. Observed log: GET / HTTP/1.1 User-Agent: sqlmap/1.7,technical note: detect suspicious scanner user-agent such as sqlmap or nikto. observed log: get / http/1.1 user-agent: sqlmap/1.7,malicious,suspicious_user_agent,web-application-attack,medium,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL SUSPICIOUS USER AGENT detected""; flow:to_server,established; content:""User-Agent|3A| acunetix""; http_header; nocase; classtype:web-application-attack; sid:9051159; rev:2;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET / HTTP/1.1 User-Agent: sqlmap/1.7
SNORT-RAG-0183,"SOC alert description: A web scanner user-agent appears in HTTP headers. Keywords: scanner user-agent, user agent. Need a valid alert rule.","soc alert description: a web scanner user-agent appears in http headers. keywords: scanner user-agent, user agent. need a valid alert rule.",malicious,suspicious_user_agent,web-application-attack,medium,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL SUSPICIOUS USER AGENT detected""; flow:to_server,established; content:""User-Agent|3A| Nikto""; http_header; nocase; classtype:web-application-attack; sid:9588316; rev:3;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET / HTTP/1.1 User-Agent: sqlmap/1.7
SNORT-RAG-0184,"Technical note: Detect suspicious scanner User-Agent such as sqlmap or Nikto. The rule must use msg, sid, rev and classtype.","technical note: detect suspicious scanner user-agent such as sqlmap or nikto. the rule must use msg, sid, rev and classtype.",malicious,suspicious_user_agent,web-application-attack,medium,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL SUSPICIOUS USER AGENT detected""; flow:to_server,established; content:""User-Agent|3A| Nikto""; http_header; nocase; classtype:web-application-attack; sid:9583999; rev:1;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET / HTTP/1.1 User-Agent: sqlmap/1.7
SNORT-RAG-0185,Short operator query: A web scanner user-agent appears in HTTP headers. Target: SMB file server. Include a Snort rule with low false positives.,short operator query: a web scanner user-agent appears in http headers. target: smb file server. include a snort rule with low false positives.,malicious,suspicious_user_agent,web-application-attack,medium,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL SUSPICIOUS USER AGENT detected""; flow:to_server,established; content:""User-Agent|3A| sqlmap""; http_header; nocase; classtype:web-application-attack; sid:9806410; rev:2;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET / HTTP/1.1 User-Agent: sqlmap/1.7
SNORT-RAG-0186,Technical note: A web scanner user-agent appears in HTTP headers. Observed log: GET / HTTP/1.1 User-Agent: sqlmap/1.7,technical note: a web scanner user-agent appears in http headers. observed log: get / http/1.1 user-agent: sqlmap/1.7,malicious,suspicious_user_agent,web-application-attack,medium,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL SUSPICIOUS USER AGENT detected""; flow:to_server,established; content:""User-Agent|3A| acunetix""; http_header; nocase; classtype:web-application-attack; sid:9235836; rev:3;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET / HTTP/1.1 User-Agent: sqlmap/1.7
SNORT-RAG-0187,"Formal analyst request: A web scanner user-agent appears in HTTP headers. Keywords: scanner user-agent, sqlmap. Need a valid alert rule.","formal analyst request: a web scanner user-agent appears in http headers. keywords: scanner user-agent, sqlmap. need a valid alert rule.",malicious,suspicious_user_agent,web-application-attack,medium,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL SUSPICIOUS USER AGENT detected""; flow:to_server,established; content:""User-Agent|3A| Nikto""; http_header; nocase; classtype:web-application-attack; sid:9539903; rev:1;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET / HTTP/1.1 User-Agent: sqlmap/1.7
SNORT-RAG-0188,"Formal analyst request: A web scanner user-agent appears in HTTP headers. The rule must use msg, sid, rev and classtype.","formal analyst request: a web scanner user-agent appears in http headers. the rule must use msg, sid, rev and classtype.",malicious,suspicious_user_agent,web-application-attack,medium,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL SUSPICIOUS USER AGENT detected""; flow:to_server,established; content:""User-Agent|3A| acunetix""; http_header; nocase; classtype:web-application-attack; sid:9074369; rev:2;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET / HTTP/1.1 User-Agent: sqlmap/1.7
SNORT-RAG-0189,Student scenario: Détecter un User-Agent d'outil de scan web. Target: corporate proxy. Include a Snort rule with low false positives.,student scenario: détecter un user-agent d'outil de scan web. target: corporate proxy. include a snort rule with low false positives.,malicious,suspicious_user_agent,web-application-attack,medium,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL SUSPICIOUS USER AGENT detected""; flow:to_server,established; content:""User-Agent|3A| acunetix""; http_header; nocase; classtype:web-application-attack; sid:9267701; rev:3;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET / HTTP/1.1 User-Agent: sqlmap/1.7
SNORT-RAG-0190,Technical note: A web scanner user-agent appears in HTTP headers. Observed log: GET / HTTP/1.1 User-Agent: sqlmap/1.7,technical note: a web scanner user-agent appears in http headers. observed log: get / http/1.1 user-agent: sqlmap/1.7,malicious,suspicious_user_agent,web-application-attack,medium,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL SUSPICIOUS USER AGENT detected""; flow:to_server,established; content:""User-Agent|3A| sqlmap""; http_header; nocase; classtype:web-application-attack; sid:9187592; rev:1;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET / HTTP/1.1 User-Agent: sqlmap/1.7
SNORT-RAG-0191,"SOC alert description: A web scanner user-agent appears in HTTP headers. Keywords: acunetix, scanner user-agent. Need a valid alert rule.","soc alert description: a web scanner user-agent appears in http headers. keywords: acunetix, scanner user-agent. need a valid alert rule.",malicious,suspicious_user_agent,web-application-attack,medium,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL SUSPICIOUS USER AGENT detected""; flow:to_server,established; content:""User-Agent|3A| acunetix""; http_header; nocase; classtype:web-application-attack; sid:9895713; rev:2;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET / HTTP/1.1 User-Agent: sqlmap/1.7
SNORT-RAG-0192,"Formal analyst request: A web scanner user-agent appears in HTTP headers. The rule must use msg, sid, rev and classtype.","formal analyst request: a web scanner user-agent appears in http headers. the rule must use msg, sid, rev and classtype.",malicious,suspicious_user_agent,web-application-attack,medium,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL SUSPICIOUS USER AGENT detected""; flow:to_server,established; content:""User-Agent|3A| acunetix""; http_header; nocase; classtype:web-application-attack; sid:9756937; rev:3;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,GET / HTTP/1.1 User-Agent: sqlmap/1.7
SNORT-RAG-0193,FR: Detect suspicious PHP web shell upload through multipart form. Target: DMZ application. Include a Snort rule with low false positives.,fr: detect suspicious php web shell upload through multipart form. target: dmz application. include a snort rule with low false positives.,malicious,webshell_upload,trojan-activity,high,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL WEBSHELL UPLOAD detected""; flow:to_server,established; content:""Content-Disposition|3A| form-data""; http_header; content:"".php""; http_client_body; nocase; classtype:trojan-activity; sid:9612076; rev:1;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,POST /upload HTTP/1.1 multipart filename=shell.php Content-Disposition: form-data
SNORT-RAG-0194,SOC alert description: HTTP file upload contains .php filename and suspicious content. Observed log: POST /upload HTTP/1.1 multipart filename=shell.php Content-Disposition: form-data,soc alert description: http file upload contains .php filename and suspicious content. observed log: post /upload http/1.1 multipart filename=shell.php content-disposition: form-data,malicious,webshell_upload,trojan-activity,high,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL WEBSHELL UPLOAD detected""; flow:to_server,established; content:""Content-Disposition|3A| form-data""; http_header; content:"".php""; http_client_body; nocase; classtype:trojan-activity; sid:9720670; rev:2;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,POST /upload HTTP/1.1 multipart filename=shell.php Content-Disposition: form-data
SNORT-RAG-0195,"Student scenario: Detect suspicious PHP web shell upload through multipart form. Keywords: multipart, .php upload. Need a valid alert rule.","student scenario: detect suspicious php web shell upload through multipart form. keywords: multipart, .php upload. need a valid alert rule.",malicious,webshell_upload,trojan-activity,high,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL WEBSHELL UPLOAD detected""; flow:to_server,established; content:""Content-Disposition|3A| form-data""; http_header; content:"".php""; http_client_body; nocase; classtype:trojan-activity; sid:9799299; rev:3;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,POST /upload HTTP/1.1 multipart filename=shell.php Content-Disposition: form-data
SNORT-RAG-0196,"Student scenario: Détecter un upload de webshell PHP. The rule must use msg, sid, rev and classtype.","student scenario: détecter un upload de webshell php. the rule must use msg, sid, rev and classtype.",malicious,webshell_upload,trojan-activity,high,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL WEBSHELL UPLOAD detected""; flow:to_server,established; content:""Content-Disposition|3A| form-data""; http_header; content:"".php""; http_client_body; nocase; classtype:trojan-activity; sid:9200302; rev:1;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,POST /upload HTTP/1.1 multipart filename=shell.php Content-Disposition: form-data
SNORT-RAG-0197,FR: Detect suspicious PHP web shell upload through multipart form. Target: corporate proxy. Include a Snort rule with low false positives.,fr: detect suspicious php web shell upload through multipart form. target: corporate proxy. include a snort rule with low false positives.,malicious,webshell_upload,trojan-activity,high,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL WEBSHELL UPLOAD detected""; flow:to_server,established; content:""Content-Disposition|3A| form-data""; http_header; content:"".php""; http_client_body; nocase; classtype:trojan-activity; sid:9821474; rev:2;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,POST /upload HTTP/1.1 multipart filename=shell.php Content-Disposition: form-data
SNORT-RAG-0198,Technical note: Detect suspicious PHP web shell upload through multipart form. Observed log: POST /upload HTTP/1.1 multipart filename=shell.php Content-Disposition: form-data,technical note: detect suspicious php web shell upload through multipart form. observed log: post /upload http/1.1 multipart filename=shell.php content-disposition: form-data,malicious,webshell_upload,trojan-activity,high,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL WEBSHELL UPLOAD detected""; flow:to_server,established; content:""Content-Disposition|3A| form-data""; http_header; content:"".php""; http_client_body; nocase; classtype:trojan-activity; sid:9271520; rev:3;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,POST /upload HTTP/1.1 multipart filename=shell.php Content-Disposition: form-data
SNORT-RAG-0199,"Short operator query: HTTP file upload contains .php filename and suspicious content. Keywords: multipart, webshell. Need a valid alert rule.","short operator query: http file upload contains .php filename and suspicious content. keywords: multipart, webshell. need a valid alert rule.",malicious,webshell_upload,trojan-activity,high,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL WEBSHELL UPLOAD detected""; flow:to_server,established; content:""Content-Disposition|3A| form-data""; http_header; content:"".php""; http_client_body; nocase; classtype:trojan-activity; sid:9097559; rev:1;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,POST /upload HTTP/1.1 multipart filename=shell.php Content-Disposition: form-data
